"","IDEOLOGIA","GOSTA_BOLSONARO","GOSTA_PT","GOSTA_LULA","INTERV_MIL_CRIME","INTERV_MIL_CORRUPCAO","INTERV_MIL_INST_POL","cluster","membership_cluster1","membership_cluster2","membership_cluster3"
"917",10,6,1,0,1,1,1,1,0.673843414082838,0.0550458370572463,0.271110748859915
"918",2,1,8,8,2,2,2,2,0.00878278932129481,0.96649575342388,0.0247214572548252
"919",3,0,5,6,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"920",3,0,7,10,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"921",8,8,0,0,1,2,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"922",10,10,0,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"923",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"924",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"925",4,3,8,9,2,2,2,2,0.119269618546095,0.522305286818845,0.35842509463506
"926",10,1,6,10,2,2,1,3,0.0576004754370169,0.0398228171539922,0.902576707408991
"927",10,10,0,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"928",5,0,5,6,1,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"929",5,0,0,0,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"930",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"931",0,0,8,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"932",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"933",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"934",7,10,0,2,2,2,2,1,0.872215103327468,0.0468121466911644,0.0809727499813682
"935",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"936",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"937",5,1,1,0,2,2,2,3,0.077500068021449,0.366468352785861,0.55603157919269
"938",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"939",3,8,8,9,1,1,2,1,0.40747439164409,0.331316111668796,0.261209496687115
"940",10,5,5,0,2,2,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"941",1,0,10,9,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"942",4,0,5,5,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"943",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"944",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"945",5,2,3,3,2,1,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"946",0,0,2,7,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"947",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"948",10,7,7,7,2,1,1,1,0.848880198367097,0.0311876850968327,0.119932116536071
"949",0,0,7,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"950",4,0,5,7,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"951",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"952",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"953",0,3,8,9,1,1,1,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"954",0,0,10,10,1,2,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"955",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"956",4,8,3,5,1,2,2,1,0.483905780744019,0.256152746394561,0.25994147286142
"957",0,0,5,9,1,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"958",4,0,0,0,1,1,1,2,0.0578969456887985,0.646804014837214,0.295299039473988
"959",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"960",5,10,0,0,1,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"961",5,0,10,8,2,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"962",10,0,5,7,1,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"963",6,5,5,5,2,2,2,3,0.313092216804638,0.190758010493332,0.496149772702031
"964",0,10,0,0,2,2,2,2,0.353637644137966,0.407216372177442,0.239145983684592
"965",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"966",5,0,10,7,1,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"967",0,0,9,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"968",8,10,0,0,1,1,1,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"969",10,8,0,1,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"970",4,5,8,9,1,1,1,2,0.24037789916179,0.403837197222802,0.355784903615407
"971",9,2,6,9,1,1,1,3,0.0235653149287909,0.0153649747766445,0.961069710294565
"972",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"973",4,0,8,6,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"974",0,10,9,10,2,2,2,2,0.353637644137966,0.407216372177442,0.239145983684592
"975",0,0,8,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"976",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"977",8,9,0,0,1,1,2,1,0.953197577198148,0.0145428652024663,0.0322595575993861
"978",8,2,5,8,2,2,2,3,0.00789467269034578,0.00693934067053434,0.98516598663912
"979",3,0,7,8,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"980",5,9,8,10,2,2,2,1,0.641005342956574,0.157427393800469,0.201567263242958
"981",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"982",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"983",3,5,5,10,2,1,1,2,0.196935483001763,0.523407648485907,0.279656868512331
"984",5,1,1,2,1,1,2,3,0.077500068021449,0.366468352785861,0.55603157919269
"985",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"986",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"987",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"988",9,8,0,0,1,1,1,1,0.962524793430876,0.00954038504422914,0.0279348215248949
"989",0,0,4,7,2,2,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"990",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"991",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"992",0,5,0,10,2,2,2,2,0.125899972043146,0.711760219445069,0.162339808511786
"993",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"994",0,0,10,10,2,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"995",4,0,5,8,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"996",8,5,0,5,1,1,1,3,0.374754060477184,0.0909364872875562,0.534309452235259
"997",3,2,10,9,2,2,2,2,0.0521898371480172,0.790894557094837,0.156915605757146
"998",1,0,10,10,1,1,1,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"999",2,2,10,10,2,2,2,2,0.0247330042220792,0.914146188752927,0.0611208070249944
"1000",9,7,9,0,2,2,2,1,0.849701158333063,0.0326463810491189,0.117652460617819
"1001",5,8,0,0,2,2,2,1,0.577832761163517,0.181816931162981,0.240350307673502
"1002",7,9,0,0,2,1,1,1,0.862269900342267,0.0474892708335279,0.0902408288242053
"1003",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1004",3,0,4,5,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1005",8,5,1,0,2,2,2,3,0.374754060477184,0.0909364872875562,0.534309452235259
"1006",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1007",3,0,9,10,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1008",0,2,10,10,2,2,2,2,0.0218592040195954,0.936433856196241,0.041706939784164
"1009",5,5,3,0,2,1,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"1010",5,0,6,8,2,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1011",10,10,1,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1012",0,0,10,9,2,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1013",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1014",3,0,7,8,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1015",5,0,10,10,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1016",10,7,0,0,1,1,1,1,0.848880198367097,0.0311876850968327,0.119932116536071
"1017",1,0,5,5,1,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"1018",5,5,10,10,1,2,2,3,0.280947515276685,0.285812622484835,0.43323986223848
"1019",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1020",10,10,0,0,1,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1021",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1022",5,3,0,6,2,2,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"1023",10,5,10,10,1,1,1,3,0.462027183622565,0.0697868238365981,0.468185992540837
"1024",3,4,5,8,2,1,1,2,0.135209941892678,0.610253876571154,0.254536181536168
"1025",7,8,4,3,1,1,1,1,0.806395505103341,0.0615509621406489,0.132053532756011
"1026",4,5,8,9,1,1,2,2,0.24037789916179,0.403837197222802,0.355784903615407
"1027",9,9,0,0,1,1,1,1,0.997632632401428,0.000678227919121117,0.00168913967945149
"1028",10,9,1,1,2,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1029",0,0,7,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1030",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1031",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1032",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1033",3,0,8,10,1,1,1,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1034",10,9,0,0,1,1,2,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1035",5,10,0,0,1,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"1036",1,0,7,8,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"1037",5,0,5,2,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1038",5,2,4,3,2,2,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"1039",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1040",10,10,0,0,2,2,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1041",10,0,10,5,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1042",5,8,0,1,2,2,2,1,0.577832761163517,0.181816931162981,0.240350307673502
"1043",10,3,10,10,2,2,2,3,0.142780282763495,0.0531554174358033,0.804064299800702
"1044",5,2,7,9,2,2,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"1045",10,5,10,10,1,2,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"1046",5,2,5,2,2,1,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"1047",0,5,10,9,1,1,1,2,0.125899972043146,0.711760219445069,0.162339808511786
"1048",1,1,8,9,2,2,2,2,0.00149667502996314,0.994929777587035,0.00357354738300189
"1049",7,7,2,5,2,2,2,1,0.690850076742046,0.0878989716454263,0.221250951612528
"1050",0,0,7,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1051",5,6,5,6,2,1,2,1,0.383913481208722,0.252642042659962,0.363444476131316
"1052",4,0,5,5,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1053",10,0,10,10,1,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1054",10,2,0,0,1,1,1,3,0.0773254207691387,0.0403850227277287,0.882289556503133
"1055",10,5,0,5,2,1,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"1056",10,10,0,5,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1057",10,6,10,10,1,1,1,1,0.673843414082838,0.0550458370572463,0.271110748859915
"1058",5,3,10,10,2,2,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"1059",10,10,0,1,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1060",4,0,7,7,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1061",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1062",0,1,10,10,1,1,1,2,0.0096485042041423,0.970067274480514,0.0202842213153439
"1063",8,8,0,1,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"1064",8,8,0,0,2,1,2,1,0.908994400780259,0.025452049081644,0.065553550138097
"1065",7,2,10,10,2,1,1,3,0.0329429716232004,0.042300749727022,0.924756278649777
"1066",10,10,1,1,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1067",10,0,8,7,1,1,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1068",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1069",8,10,5,5,1,1,1,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"1070",10,8,7,7,2,2,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1071",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1072",9,8,8,9,2,2,2,1,0.962524793430876,0.00954038504422914,0.0279348215248949
"1073",7,5,7,9,2,1,1,3,0.340804019733995,0.126962734777226,0.532233245488779
"1074",10,4,5,5,1,1,1,3,0.271950750678415,0.067358835156187,0.660690414165398
"1075",4,3,5,4,2,2,2,2,0.119269618546095,0.522305286818845,0.35842509463506
"1076",10,10,10,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1077",10,0,5,10,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1078",10,0,3,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1079",2,3,5,6,2,2,2,2,0.0571063030517308,0.823845949844298,0.119047747103971
"1080",10,0,5,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1081",5,0,10,10,1,1,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1082",5,0,5,10,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1083",0,10,0,0,2,1,1,2,0.353637644137966,0.407216372177442,0.239145983684592
"1084",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1085",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1086",9,8,0,0,2,1,2,1,0.962524793430876,0.00954038504422914,0.0279348215248949
"1087",10,10,0,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1088",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1089",5,6,0,0,2,2,2,1,0.383913481208722,0.252642042659962,0.363444476131316
"1090",10,10,10,10,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1091",0,0,8,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1092",8,7,1,2,2,2,2,1,0.790358606609221,0.0507306537055148,0.158910739685265
"1093",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1094",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1095",1,0,10,10,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"1096",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1097",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1098",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1099",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1100",3,0,0,0,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1101",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1102",4,0,4,5,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1103",3,0,8,10,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1104",5,0,5,7,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1105",10,10,0,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1106",1,0,3,10,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"1107",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1108",5,5,6,5,2,2,2,3,0.280947515276685,0.285812622484835,0.43323986223848
"1109",4,1,10,10,2,2,2,2,0.0653290646375624,0.627055514757971,0.307615420604466
"1110",0,3,10,10,2,2,2,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"1111",0,0,6,7,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1112",4,0,2,4,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1113",8,7,8,0,1,1,2,1,0.790358606609221,0.0507306537055148,0.158910739685265
"1114",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1115",6,3,2,1,1,2,2,3,0.117784811923392,0.168794161402318,0.71342102667429
"1116",10,6,3,4,2,1,2,1,0.673843414082838,0.0550458370572463,0.271110748859915
"1117",8,5,6,5,2,2,2,3,0.374754060477184,0.0909364872875562,0.534309452235259
"1118",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1119",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1120",10,3,0,0,2,1,2,3,0.142780282763495,0.0531554174358033,0.804064299800702
"1121",5,0,4,4,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1122",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1123",0,5,5,9,1,1,1,2,0.125899972043146,0.711760219445069,0.162339808511786
"1124",5,0,5,8,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1125",5,0,0,0,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1126",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1127",10,1,10,10,1,1,1,3,0.0576004754370169,0.0398228171539922,0.902576707408991
"1128",5,7,1,6,1,2,2,1,0.488619041168091,0.215413755085824,0.295967203746085
"1129",10,10,0,1,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1130",10,0,8,10,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1131",5,0,0,1,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1132",8,8,0,0,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"1133",6,0,4,3,2,2,2,3,0.0589263295004171,0.192926192079372,0.748147478420211
"1134",5,10,0,0,1,1,2,1,0.677120811412406,0.143693414348996,0.179185774238598
"1135",10,0,8,10,2,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1136",8,10,0,0,1,1,2,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"1137",2,0,10,10,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"1138",4,0,10,5,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1139",10,4,7,9,1,1,2,3,0.271950750678415,0.067358835156187,0.660690414165398
"1140",10,8,1,2,2,2,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1141",8,8,0,0,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"1142",10,10,2,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1143",0,0,4,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1144",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1145",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1146",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1147",10,7,0,0,1,1,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"1148",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1149",8,7,7,6,2,1,2,1,0.790358606609221,0.0507306537055148,0.158910739685265
"1150",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1151",6,6,0,1,1,1,2,1,0.450770337356077,0.173034714493355,0.376194948150568
"1152",5,10,0,0,1,1,2,1,0.677120811412406,0.143693414348996,0.179185774238598
"1153",4,0,6,10,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"1154",0,0,10,10,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1155",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1156",10,8,0,0,1,1,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1157",10,5,0,0,1,1,1,3,0.462027183622565,0.0697868238365981,0.468185992540837
"1158",10,10,0,0,2,2,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1159",2,0,8,8,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"1160",5,7,3,3,2,1,1,1,0.488619041168091,0.215413755085824,0.295967203746085
"1161",6,7,0,0,1,1,1,1,0.58440735119773,0.143502234999368,0.272090413802902
"1162",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1163",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1164",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1165",0,0,2,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1166",5,0,9,9,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1167",10,8,10,9,2,2,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1168",5,8,10,10,1,1,2,1,0.577832761163517,0.181816931162981,0.240350307673502
"1169",3,0,9,7,2,1,1,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1170",5,5,5,4,1,1,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"1171",5,0,3,4,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1172",10,0,8,10,2,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1173",2,2,7,7,2,2,2,2,0.0247330042220792,0.914146188752927,0.0611208070249944
"1174",0,8,10,8,1,1,1,2,0.271295903276242,0.499387289121483,0.229316807602275
"1175",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1176",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1177",10,7,0,2,2,1,1,1,0.848880198367097,0.0311876850968327,0.119932116536071
"1178",2,0,4,6,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"1179",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1180",0,2,4,5,1,2,2,2,0.0218592040195954,0.936433856196241,0.041706939784164
"1181",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1182",0,0,9,9,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1183",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1184",10,0,5,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1185",5,1,10,10,1,1,1,3,0.077500068021449,0.366468352785861,0.55603157919269
"1186",3,0,8,9,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1187",0,0,5,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1188",5,0,5,7,1,1,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1189",7,5,10,10,2,2,1,3,0.340804019733995,0.126962734777226,0.532233245488779
"1190",1,9,9,9,2,1,2,2,0.3515363841491,0.406334738192838,0.242128877658061
"1191",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"1192",0,0,8,9,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1193",10,9,10,10,2,2,2,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1194",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1195",5,1,7,8,2,2,2,3,0.077500068021449,0.366468352785861,0.55603157919269
"1196",10,9,8,9,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"1197",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"1198",8,8,3,2,2,1,2,1,0.908994400780259,0.025452049081644,0.065553550138097
"1199",7,7,0,0,1,1,2,1,0.690850076742046,0.0878989716454263,0.221250951612528
"1200",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1201",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1202",7,3,3,8,2,2,2,3,0.0826918450421878,0.0747979613814494,0.842510193576363
"1203",0,0,5,9,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1204",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1205",9,10,0,0,1,1,1,1,0.982832016164015,0.00538056526105506,0.01178741857493
"1206",4,8,5,5,2,1,2,1,0.483905780744019,0.256152746394561,0.25994147286142
"1207",5,0,0,9,1,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1208",5,0,0,0,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1209",5,5,6,5,1,2,2,3,0.280947515276685,0.285812622484835,0.43323986223848
"1210",9,3,7,7,1,1,2,3,0.0822278130739926,0.037691854079809,0.880080332846198
"1211",6,0,0,4,2,2,2,3,0.0589263295004171,0.192926192079372,0.748147478420211
"1212",0,0,8,8,1,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1213",5,1,10,10,1,1,1,3,0.077500068021449,0.366468352785861,0.55603157919269
"1214",0,0,0,10,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1215",7,5,5,5,1,1,1,3,0.340804019733995,0.126962734777226,0.532233245488779
"1216",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"1217",10,10,1,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1218",5,0,3,8,2,1,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"1219",8,5,0,5,2,2,2,3,0.374754060477184,0.0909364872875562,0.534309452235259
"1220",10,10,4,5,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"1221",9,0,0,0,2,2,1,3,0.0309806029645403,0.03396540426544,0.93505399277002
"1222",3,0,7,8,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"1223",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
